Session,Trial,Time-to-Target,Target,Success,Stim Paradigm,Path Efficiency,Shortest Distance,ToD,Average Speed,Total Distance,AD,Target Crosses,Tuning Width,Mouse
15,39,2.408185773,"[[461, 275], b'H']",1,Combined,0.221183068,7.719251217,0.532649917,13.97917523,34.89982891,0.229697764,2,Wide,SC21RM
15,40,0.586720993,"[[461, 159], b'G']",1,Combined,0.994039122,12.25951259,0.58322362,12.41571584,12.33302826,0.825923782,2,Wide,SC21RM
15,41,1.289384959,"[[461, 390], b'I']",1,ICMS Only,0.177248504,2.400171237,0.228541555,12.64341774,13.54127781,0.153091516,0,Wide,SC21RM
15,42,0.5,"[[229, 275], b'B']",1,Bright Visual Only,0.942857693,6.980921317,0.471428847,23.5927183,7.404003137,0.83065533,1,Wide,SC21RM
15,43,1.548443673,"[[232, 390], b'C']",1,Dim Visual Only,0.221969778,4.700322211,0.343707698,15.28064916,21.17550532,0.06939126,0,Wide,SC21RM
15,44,5.514617682,"[[345, 159], b'D']",0,Sham,0.085320812,6.573594111,0.470511656,14.53845512,77.0456116,0.102057956,6,Wide,SC21RM
15,45,5.508000374,"[[229, 275], b'B']",0,Combined,0.046723659,3.76361316,0.25735393,14.93830132,80.55048042,0.070229844,5,Wide,SC21RM
15,46,1.297167895,"[[229, 159], b'A']",1,Combined,0.70819953,10.86210894,0.918653693,11.77466224,15.33763931,0.414164624,0,Wide,SC21RM
15,47,0.5,"[[461, 275], b'H']",1,Combined,0.717959031,6.471353233,0.358979516,20.42827867,9.013541097,0.681279683,0,Wide,SC21RM
15,48,3.176052688,"[[345, 159], b'D']",1,Dim Visual Only,0.07598075,2.630035015,0.241318866,11.41355881,34.61449131,0.105103349,2,Wide,SC21RM
15,49,2.934505599,"[[232, 390], b'C']",1,Combined,0.505915092,19.61259013,1.484610671,10.72975805,38.76656465,0.366071954,2,Wide,SC21RM
15,50,1.400420068,"[[229, 275], b'B']",1,ICMS Only,0.717777977,13.68715247,1.005190683,13.53136311,19.06878298,0.491987898,1,Wide,SC21RM
15,51,1.392734883,"[[345, 159], b'D']",1,Combined,0.480628479,7.575025165,0.669388048,14.70408486,15.76066651,0.202584324,1,Wide,SC21RM
15,52,1.45258687,"[[461, 159], b'G']",1,Combined,0.486438605,10.17345197,0.706594331,12.02732754,20.91415415,0.176381551,2,Wide,SC21RM
15,53,0.5,"[[461, 275], b'H']",1,Combined,1.021239831,9.479016011,0.510619916,19.07891192,9.281870644,0.786610273,1,Wide,SC21RM
15,54,1.522016283,"[[345, 390], b'F']",1,Combined,0.447872691,11.39464582,0.681669528,16.24663261,25.44170712,0.432208771,2,Wide,SC21RM
15,55,0.602690814,"[[461, 159], b'G']",1,Combined,0.37708235,3.265612133,0.227264068,19.57829138,8.660209461,0.410045416,0,Wide,SC21RM
15,56,3.016871331,"[[229, 275], b'B']",1,Dim Visual Only,0.084831814,2.801019069,0.255926669,10.94822951,33.0184977,0.127756415,2,Wide,SC21RM
15,57,5.507425547,"[[232, 390], b'C']",0,Combined,0.250556269,13.66131318,1.379919996,9.956067286,54.52393283,0.181326585,2,Wide,SC21RM
15,58,5.507427216,"[[345, 390], b'F']",0,Combined,0.694762704,25.00757475,3.826355022,6.681811603,35.99441166,0.69868571,1,Wide,SC21RM
15,59,3.549270747,"[[229, 159], b'A']",1,ICMS Only,0.213398997,10.42668287,0.757410817,13.72985915,48.86003693,0.189241654,3,Wide,SC21RM
15,60,0.520574687,"[[345, 390], b'F']",1,Combined,0.810321894,6.998518365,0.421833066,24.21952292,8.636713899,0.484645117,1,Wide,SC21RM
15,61,3.072164134,"[[232, 390], b'C']",1,Combined,0.142948831,6.566919155,0.439162273,12.18247336,45.93894954,0.161307525,4,Wide,SC21RM
15,62,3.277153848,"[[345, 275], b'E']",1,Sham,0.150445255,6.727537393,0.493032246,13.6041726,44.71751131,0.205566014,2,Wide,SC21RM
15,63,0.968112915,"[[345, 275], b'E']",1,Dim Visual Only,0.959042976,10.50073266,0.928461892,12.22871012,10.94917842,0.810816401,0,Wide,SC21RM
15,64,0.830554126,"[[345, 275], b'E']",1,Combined,0.692387424,7.209715605,0.575065232,17.73490737,10.41283443,0.58984679,0,Wide,SC21RM
15,65,0.5,"[[461, 159], b'G']",1,ICMS Only,1.118486709,8.587346267,0.559243355,22.31140619,7.677647123,0.799207092,0,Wide,SC21RM
15,66,0.5,"[[461, 390], b'I']",1,Combined,0.698854847,4.280423761,0.349427423,15.33148805,6.124911033,0.083176509,0,Wide,SC21RM
15,67,3.962594865,"[[461, 159], b'G']",1,Bright Visual Only,0.130241722,7.822532644,0.516095179,16.26676245,60.06164931,0.015374488,3,Wide,SC21RM
15,68,0.602805482,"[[461, 159], b'G']",1,Dim Visual Only,0.741338944,6.509411729,0.44688318,17.28965141,8.780614832,0.926727332,0,Wide,SC21RM
15,69,5.282369731,"[[232, 390], b'C']",1,Combined,0.217425233,14.67591529,1.148520471,12.75969773,67.49867558,0.162780307,2,Wide,SC21RM
15,70,0.818619838,"[[345, 390], b'F']",1,ICMS Only,0.864584324,13.44133878,0.707765879,16.27530287,15.54659089,0.847375589,2,Wide,SC21RM
15,71,5.504130363,"[[232, 390], b'C']",0,Combined,0.181025024,16.02004732,0.996385332,16.13398592,88.4963137,0.181089012,3,Wide,SC21RM
15,72,0.5,"[[461, 275], b'H']",1,Combined,0.939215838,7.101055224,0.469607919,25.21158215,7.560621254,0.86503638,0,Wide,SC21RM
15,73,4.895206092,"[[232, 390], b'C']",1,Combined,0.218158238,12.91156676,1.067929537,12.07461115,59.18441063,0.182656362,2,Wide,SC21RM
15,74,1.676231025,"[[345, 159], b'D']",1,Combined,0.317647856,7.631580171,0.532451191,16.63907041,24.02528471,0.217156749,1,Wide,SC21RM
15,75,2.973974822,"[[461, 390], b'I']",1,Combined,0.1979181,7.458402439,0.588603447,14.3935764,37.6842867,0.105622831,3,Wide,SC21RM
15,76,0.5,"[[461, 275], b'H']",1,Combined,0.457524901,3.899446988,0.228762451,23.59411455,8.522917497,0.550275087,1,Wide,SC21RM
15,77,5.506398439,"[[461, 390], b'I']",0,ICMS Only,0.218270492,9.827086768,1.201884297,8.252835905,45.02251621,0.170599409,2,Wide,SC21RM
15,78,1.873315928,"[[229, 275], b'B']",1,Combined,0.558866632,15.98049227,1.046933764,15.17274774,28.59446485,0.497926632,0,Wide,SC21RM
15,79,5.506443977,"[[461, 159], b'G']",0,Dim Visual Only,0.283107022,13.68005536,1.558912958,8.832589368,48.32114457,0.090348579,2,Wide,SC21RM
15,80,0.5,"[[461, 275], b'H']",1,Combined,0.658945081,4.12331015,0.329472541,18.69621532,6.257441278,0.775763872,0,Wide,SC21RM
15,81,5.503430843,"[[232, 390], b'C']",0,ICMS Only,0.133902774,10.76370503,0.736924655,14.66224008,80.38448149,0.109132299,4,Wide,SC21RM
15,82,0.822440026,"[[345, 390], b'F']",1,Bright Visual Only,0.627199555,8.260876093,0.515834018,15.77366569,13.17104904,0.710902446,2,Wide,SC21RM
15,83,4.988591357,"[[461, 390], b'I']",1,Sham,0.177218729,9.067651213,0.884071822,9.789781982,51.16643845,0.093860689,2,Wide,SC21RM
15,84,5.511894941,"[[229, 159], b'A']",0,Dim Visual Only,0.166885503,12.58016396,0.919855359,13.86822673,75.38200591,0.137651138,1,Wide,SC21RM
15,85,2.326835186,"[[345, 390], b'F']",1,Combined,0.32613157,8.96174,0.758854412,9.879680229,27.47890981,0.186659305,1,Wide,SC21RM
15,86,5.509869814,"[[461, 275], b'H']",0,Combined,0.018691709,1.267657598,0.102988886,13.36472512,67.81924379,0.125047052,1,Wide,SC21RM
15,87,5.503447533,"[[229, 159], b'A']",0,Combined,0.179526155,10.73034691,0.988012774,10.91652563,59.77038231,0.132440081,3,Wide,SC21RM
15,88,5.508601427,"[[232, 390], b'C']",0,Combined,0.102983401,5.867633194,0.567294512,10.40358385,56.97649444,0.098651314,3,Wide,SC21RM
15,89,5.506129265,"[[229, 159], b'A']",0,ICMS Only,0.099237391,6.056307403,0.546413905,11.13972691,61.02848243,0.048041439,3,Wide,SC21RM
15,90,1.582167591,"[[229, 159], b'A']",1,Combined,0.675884979,16.59842432,1.069363309,11.59924893,24.55806067,0.662600544,1,Wide,SC21RM
15,91,0.510808347,"[[461, 159], b'G']",1,Combined,1.211864587,7.313513645,0.619030546,18.11459111,6.034926447,0.804920778,1,Wide,SC21RM
15,92,1.575860856,"[[229, 159], b'A']",1,Combined,0.759069321,12.05635421,1.19618763,10.07385479,15.88307402,0.557312159,1,Wide,SC21RM
15,93,1.948756812,"[[461, 390], b'I']",1,Dim Visual Only,0.291072314,8.428545678,0.567229155,14.77196525,28.95687864,0.067743219,1,Wide,SC21RM
15,94,2.483537791,"[[345, 159], b'D']",1,Combined,0.262187996,11.52831769,0.651153795,17.60298818,43.96966256,0.391963569,1,Wide,SC21RM
15,95,2.052125333,"[[345, 390], b'F']",1,Combined,0.313567911,8.545888038,0.643480653,15.77256736,27.25370723,0.418770572,1,Wide,SC21RM
15,96,0.62544906,"[[345, 390], b'F']",1,ICMS Only,0.824645484,7.903329476,0.515773742,22.28382054,9.583911667,0.599834733,1,Wide,SC21RM
15,97,5.512983322,"[[461, 159], b'G']",0,Dim Visual Only,0.289516415,13.10937319,1.596099169,9.230299536,45.28024147,0.196251106,1,Wide,SC21RM
15,98,0.591125129,"[[345, 159], b'D']",1,Combined,0.744417298,5.787450137,0.440043771,20.24143567,7.774470253,0.689350149,1,Wide,SC21RM
15,99,1.534215568,"[[345, 159], b'D']",1,Combined,0.408636723,10.30190859,0.626936823,16.2970866,25.21043265,0.33551752,1,Wide,SC21RM
15,100,0.722769616,"[[345, 390], b'F']",1,Combined,0.77161309,9.481465317,0.557698497,16.70440502,12.28784923,0.663743717,1,Wide,SC21RM
15,101,2.434197467,"[[345, 159], b'D']",1,ICMS Only,0.505435853,12.25200197,1.230330672,8.986689049,24.2404687,0.440105918,1,Wide,SC21RM
15,102,3.059594272,"[[345, 159], b'D']",1,Sham,0.231949796,8.836551095,0.709672269,12.42067741,38.09682625,0.228082897,3,Wide,SC21RM
15,103,0.5,"[[345, 275], b'E']",1,Dim Visual Only,1.077253504,7.340791366,0.538626752,22.77291755,6.814358311,0.81464992,1,Wide,SC21RM
15,104,0.5,"[[345, 275], b'E']",1,Combined,0.557295063,2.312071858,0.278647531,8.882312447,4.148739174,0.267545321,0,Wide,SC21RM
15,105,5.512921095,"[[345, 390], b'F']",0,Combined,0.116826792,8.200605993,0.644056888,12.95889623,70.19456601,0.100024477,1,Wide,SC21RM
15,106,0.571470616,"[[345, 275], b'E']",1,Combined,0.64957647,4.146192067,0.371213866,11.05328964,6.382916032,0.345858174,0,Wide,SC21RM
15,107,1.007685302,"[[345, 390], b'F']",1,Bright Visual Only,0.462067533,6.243537358,0.465618662,16.28912346,13.51217497,0.359738338,1,Wide,SC21RM
15,108,1.238307117,"[[232, 390], b'C']",1,Combined,0.51750102,9.169334314,0.640825196,14.19336181,17.71848549,0.264067942,1,Wide,SC21RM
15,109,0.729685901,"[[345, 390], b'F']",1,Dim Visual Only,0.430721878,4.365875008,0.314291681,17.08364655,10.13618121,0.221567553,0,Wide,SC21RM
15,110,1.209107278,"[[229, 159], b'A']",1,Combined,0.937749005,15.79632312,1.133839146,13.82421807,16.84493723,0.845547852,1,Wide,SC21RM
15,111,0.646653054,"[[345, 390], b'F']",1,Combined,0.798969745,6.560609526,0.516656226,17.14771709,8.211336619,0.376270267,0,Wide,SC21RM
15,112,1.764010785,"[[229, 275], b'B']",1,Combined,0.384032851,6.986085465,0.677438091,12.02937634,18.19137463,0.051059455,1,Wide,SC21RM
15,113,3.244399044,"[[229, 275], b'B']",1,ICMS Only,0.425127226,16.11757563,1.379282367,10.37203989,37.91235808,0.358191012,1,Wide,SC21RM
15,114,0.5,"[[345, 275], b'E']",1,Combined,0.278848874,2.709251977,0.139424437,24.05554188,9.715843344,0.106992672,0,Wide,SC21RM
15,115,5.501899481,"[[461, 275], b'H']",0,Dim Visual Only,0.079691343,4.930125769,0.438453761,11.30050768,61.86526108,0.357202282,1,Wide,SC21RM
15,116,5.504797697,"[[461, 159], b'G']",0,ICMS Only,0.232183752,13.63783838,1.278124585,10.72601623,58.73726408,0.31103158,1,Wide,SC21RM
15,117,0.524235843,"[[345, 159], b'D']",1,Combined,0.8567216,4.663294831,0.44912417,13.89338609,5.443185782,0.302955949,0,Wide,SC21RM
15,118,5.202489017,"[[232, 390], b'C']",1,Combined,0.287696785,14.47715588,1.496739363,9.672651829,50.32088172,0.194150139,3,Wide,SC21RM
15,119,1.296126131,"[[461, 275], b'H']",1,Combined,0.671898736,15.52533908,0.870865509,10.58874288,23.10666511,0.466101392,1,Wide,SC21RM
15,120,2.681683181,"[[232, 390], b'C']",1,Combined,0.203085762,6.065084287,0.544611671,11.88703219,29.86464554,0.187407256,1,Wide,SC21RM
15,121,0.984033702,"[[345, 159], b'D']",1,Dim Visual Only,0.587672484,6.969310781,0.57828953,15.43395763,11.85917491,0.305538985,1,Wide,SC21RM
15,122,4.289881108,"[[461, 390], b'I']",1,ICMS Only,0.17646965,7.853177152,0.757033817,11.52420789,44.50157383,0.221326668,1,Wide,SC21RM
15,123,2.613367436,"[[232, 390], b'C']",1,Bright Visual Only,0.344008054,14.27785358,0.899019446,15.80330124,41.50441657,0.369573045,2,Wide,SC21RM
15,124,5.503516197,"[[345, 390], b'F']",0,Sham,0.155038375,9.862600456,0.853256209,12.45115188,63.61393072,0.185874445,2,Wide,SC21RM
15,125,4.504569171,"[[229, 159], b'A']",1,Combined,0.311221546,11.97545582,1.401918981,8.550132762,38.47887774,0.175735427,1,Wide,SC21RM
15,126,0.638306735,"[[461, 275], b'H']",1,Combined,0.230009413,0.890861489,0.146816557,7.140932719,3.873152316,0.58425476,0,Wide,SC21RM
15,127,1.087719319,"[[345, 390], b'F']",1,Combined,0.542975515,8.152917952,0.590604958,17.47438671,15.01525893,0.418722721,1,Wide,SC21RM
15,128,1.386109382,"[[345, 390], b'F']",1,Combined,0.645651858,12.04969053,0.894944098,10.15863458,18.66282948,0.470607368,1,Wide,SC21RM
15,129,0.879706118,"[[461, 390], b'I']",1,Combined,0.876631962,12.09648573,0.7711785,5.294056135,13.79881894,0.89380074,0,Wide,SC21RM
15,130,0.5,"[[461, 275], b'H']",1,Dim Visual Only,0.462472902,2.161184825,0.231236451,10.84184636,4.673105853,0.620659268,0,Wide,SC21RM
15,131,5.508645058,"[[229, 275], b'B']",0,ICMS Only,0.249434375,14.09302156,1.374045437,10.31258167,56.49991729,0.172429569,2,Wide,SC21RM
15,132,1.590880511,"[[229, 275], b'B']",1,Combined,0.784246105,17.6427876,1.247641844,14.05415387,22.49649375,0.585510016,2,Wide,SC21RM
15,133,1.452663777,"[[345, 390], b'F']",1,Combined,0.446045448,10.76497247,0.647954065,16.46781222,24.13425028,0.4134276,2,Wide,SC21RM
15,134,1.049000857,"[[345, 275], b'E']",1,Combined,0.715253225,7.727736108,0.750301247,14.34873272,10.8041961,0.514133093,1,Wide,SC21RM
15,135,1.556370731,"[[345, 159], b'D']",1,ICMS Only,0.743963812,12.83028569,1.157883502,5.959519413,17.24584649,0.534257623,0,Wide,SC21RM
15,136,2.733280829,"[[345, 159], b'D']",1,Combined,0.413143035,12.39331322,1.129235936,10.54147383,29.99763322,0.442192084,1,Wide,SC21RM
15,137,3.624973354,"[[345, 390], b'F']",1,Dim Visual Only,0.249067519,8.125413929,0.902863119,10.33631384,32.62333833,0.100180124,1,Wide,SC21RM
15,138,3.349148391,"[[229, 159], b'A']",1,Combined,0.436056707,16.0459045,1.460418618,10.97522065,36.79774727,0.448651774,0,Wide,SC21RM
15,139,2.851582406,"[[229, 159], b'A']",1,Combined,0.356760754,12.23796259,1.017332688,12.003493,34.30299569,0.341112545,1,Wide,SC21RM
15,140,4.621320603,"[[461, 390], b'I']",1,Combined,0.117022158,5.655550701,0.540796911,11.29472781,48.32888736,0.161893315,1,Wide,SC21RM
15,141,1.410457013,"[[345, 390], b'F']",1,Combined,0.523406506,8.697298454,0.738242377,11.73595893,16.61671828,0.114558094,1,Wide,SC21RM
15,142,0.5,"[[461, 159], b'G']",1,ICMS Only,1.337138847,4.751990493,0.668569423,10.79728979,3.553849702,0.329368922,0,Wide,SC21RM
15,143,5.50008297,"[[461, 390], b'I']",0,Combined,0.123002078,5.131392815,0.676521637,7.649600095,41.71793584,0.196664076,0,Wide,SC21RM
15,144,4.734016994,"[[461, 275], b'H']",1,Bright Visual Only,0.181312834,10.63224058,0.858338039,11.59849229,58.6403087,0.306822659,0,Wide,SC21RM
15,145,0.5,"[[461, 159], b'G']",1,Dim Visual Only,0.537854036,3.909012224,0.268927018,18.42932793,7.267793792,0.532232051,1,Wide,SC21RM
15,146,5.507880926,"[[232, 390], b'C']",0,Sham,0.357639024,18.93162789,1.969833156,9.667985591,52.93501727,0.142518997,0,Wide,SC21RM
15,147,5.503652573,"[[345, 159], b'D']",0,Combined,0.115987816,6.850455743,0.638356641,10.79987237,59.06185661,0.348100184,2,Wide,SC21RM
15,148,5.515411377,"[[461, 390], b'I']",0,Dim Visual Only,0.225739554,13.64585781,1.245046503,11.01413966,60.4495649,0.153033332,2,Wide,SC21RM
15,149,2.636371491,"[[345, 275], b'E']",1,Combined,0.517574937,21.01570027,1.364519809,15.35080914,40.6041691,0.591817476,0,Wide,SC21RM
15,150,5.503229618,"[[461, 390], b'I']",0,ICMS Only,0.097978185,6.137035251,0.539196451,11.4378079,62.63675165,0.348876571,0,Wide,SC21RM
16,1,2.239055369,"[[345, 275], b'E']",1,Combined,0.080504164,2.296937466,0.180253282,8.447617189,28.53190865,0.186555602,3,Wide,SC21RM
16,2,2.684653082,"[[461, 275], b'H']",1,Combined,0.112210404,4.253676315,0.301246008,14.39445696,37.90803833,0.329220152,2,Wide,SC21RM
16,3,0.78831136,"[[461, 159], b'G']",1,Combined,0.354740899,3.402839188,0.27964628,12.26365647,9.592463685,0.396739008,0,Wide,SC21RM
16,4,1.083433742,"[[229, 159], b'A']",1,Combined,0.922036845,17.29846234,0.998965829,16.19629383,18.76114,0.75718358,1,Wide,SC21RM
16,5,1.488770841,"[[232, 390], b'C']",1,Combined,0.460531017,9.629474245,0.685625149,13.95400432,20.90950206,0.310745553,1,Wide,SC21RM
16,6,0.561472772,"[[345, 159], b'D']",1,Combined,0.619748097,4.022470234,0.347971682,12.80637422,6.490492267,0.343846036,0,Wide,SC21RM
16,7,0.823560117,"[[229, 159], b'A']",1,Combined,0.893231266,8.561331239,0.735629646,17.6030631,9.584674834,0.614729907,1,Wide,SC21RM
16,8,1.750456927,"[[229, 275], b'B']",1,Combined,0.400928347,10.58620583,0.701807803,14.98766268,26.40423383,0.411401586,2,Wide,SC21RM
16,9,0.563907264,"[[229, 159], b'A']",1,Combined,0.545017181,4.032532088,0.307339147,16.56822971,7.398908198,0.018984774,1,Wide,SC21RM
16,10,1.592333196,"[[345, 390], b'F']",1,Combined,0.190910027,7.141741673,0.303992373,18.99601717,37.40893967,0.188516335,2,Wide,SC21RM
16,11,0.5,"[[345, 390], b'F']",1,Bright Visual Only,0.381142841,6.416686182,0.19057142,42.24439167,16.83538425,0.777095523,0,Wide,SC21RM
16,12,1.87006676,"[[461, 159], b'G']",1,Sham,0.651766963,14.42805743,1.218847733,11.79597057,22.13683456,0.447904607,2,Wide,SC21RM
16,13,5.503651381,"[[461, 390], b'I']",0,ICMS Only,0.074174649,5.21098314,0.40823141,13.81184597,70.25288564,0.094815708,4,Wide,SC21RM
16,14,5.513841867,"[[229, 159], b'A']",0,Dim Visual Only,0.275772467,13.00781085,1.520565774,8.612696687,47.16863506,0.156435566,2,Wide,SC21RM
16,15,3.169884837,"[[461, 390], b'I']",1,Dim Visual Only,0.228094623,8.522781567,0.723033687,9.469747946,37.3651139,0.065274919,2,Wide,SC21RM
16,16,5.505235195,"[[229, 159], b'A']",0,ICMS Only,0.032670814,2.559924894,0.179860514,14.28848703,78.35510035,0.225552497,5,Wide,SC21RM
16,17,5.515140772,"[[229, 159], b'A']",0,Dim Visual Only,0.121815282,10.27949693,0.67182843,15.35417128,84.38593867,0.138392628,4,Wide,SC21RM
16,18,0.920683024,"[[345, 159], b'D']",1,ICMS Only,0.459151945,7.398133576,0.422733401,17.24055635,16.11260425,0.508817347,2,Wide,SC21RM
16,19,0.5,"[[345, 159], b'D']",1,Combined,0.726429976,6.831435373,0.363214988,8.752680953,9.404120979,0.805101928,2,Wide,SC21RM
16,20,0.572882274,"[[461, 159], b'G']",1,Combined,1.012910451,9.467802612,0.580278442,18.31261395,9.347126989,0.880809448,0,Wide,SC21RM
16,21,1.535612939,"[[232, 390], b'C']",1,Combined,0.619523236,15.54470199,0.951347897,16.20467827,25.09139464,0.51250595,2,Wide,SC21RM
16,22,1.275828002,"[[232, 390], b'C']",1,Bright Visual Only,0.818758916,14.19576591,1.044595552,13.48720592,17.33815124,0.513124382,1,Wide,SC21RM
16,23,0.5,"[[232, 390], b'C']",1,Combined,0.508551696,3.925937273,0.254275848,21.94300899,7.719839113,0.170280586,0,Wide,SC21RM
16,24,5.50558877,"[[345, 390], b'F']",0,ICMS Only,0.172662632,11.39875109,0.950609446,12.04910345,66.01747572,0.139869272,2,Wide,SC21RM
16,25,4.797106255,"[[461, 275], b'H']",1,Dim Visual Only,0.079654445,4.989874937,0.382110835,12.62119717,62.64402382,0.112217571,3,Wide,SC21RM
16,26,5.500326395,"[[229, 275], b'B']",0,Sham,0.166775479,11.30400467,0.917319567,12.37641401,67.77977653,0.170803474,4,Wide,SC21RM
16,27,0.784662602,"[[229, 275], b'B']",1,Combined,0.881745081,10.18599659,0.69187239,14.52582425,11.5520878,0.68305793,1,Wide,SC21RM
16,28,2.049636243,"[[229, 275], b'B']",1,Dim Visual Only,0.505518932,13.48962209,1.036129924,12.96346251,26.68470208,0.438030969,2,Wide,SC21RM
16,29,0.885368703,"[[229, 159], b'A']",1,Combined,0.998181667,14.13158307,0.883758808,15.77173811,14.1573258,0.619801634,2,Wide,SC21RM
16,30,0.89532554,"[[461, 159], b'G']",1,Combined,0.634023141,9.661479035,0.567657111,16.77202996,15.23836973,0.56161362,1,Wide,SC21RM
16,31,5.511970758,"[[345, 390], b'F']",0,ICMS Only,0.088548636,5.706963732,0.48807749,11.74805958,64.45004704,0.18904538,4,Wide,SC21RM
16,32,0.807775766,"[[229, 275], b'B']",1,Combined,0.721423188,9.484828752,0.582748168,16.57854429,13.14738549,0.625567531,0,Wide,SC21RM
16,33,5.505188704,"[[345, 275], b'E']",0,Combined,0.062202183,4.496173237,0.342434756,13.19021379,72.28320624,0.243116352,3,Wide,SC21RM
16,34,0.572594522,"[[345, 275], b'E']",1,Combined,0.99568075,11.81473929,0.570121343,20.14630657,11.86599147,0.757925286,0,Wide,SC21RM
16,35,2.059749721,"[[461, 390], b'I']",1,ICMS Only,0.225955127,5.239531788,0.46541101,12.25560542,23.18837307,0.263631336,1,Wide,SC21RM
16,36,3.072238563,"[[461, 159], b'G']",1,Combined,0.091748879,4.041276679,0.281874443,15.13654457,44.0471506,0.147357073,4,Wide,SC21RM
16,37,0.525708187,"[[345, 275], b'E']",1,Dim Visual Only,0.592800159,5.531282001,0.311639897,20.9657864,9.330770099,0.724594979,0,Wide,SC21RM
16,38,1.480534909,"[[345, 159], b'D']",1,Combined,0.639407313,11.94057748,0.946664849,12.55095891,18.67444621,0.400593402,1,Wide,SC21RM
16,39,1.051531671,"[[229, 275], b'B']",1,Combined,0.76891386,11.71656655,0.808537276,14.3497978,15.23781422,0.557436262,1,Wide,SC21RM
